,0,1,2,3,4,5
351,2020-03-24 12:30:00,101.096,102.11398,100.81228,101.836,2974290
350,2020-03-24 12:45:00,101.82,102.738,101.251,102.1628,3062310
349,2020-03-24 13:00:00,102.188,102.188,100.69,100.80432,2360450
348,2020-03-24 13:15:00,100.84506,101.3,99.614,100.50712,2581640
347,2020-03-24 13:30:00,100.42,100.75964,99.3,100.0,2286080
346,2020-03-24 13:45:00,100.061,101.56798,99.992,101.074,2285125
345,2020-03-24 14:00:00,101.026,101.446,99.1,99.22794,2615865
344,2020-03-24 14:15:00,99.23802,99.85166,98.04,99.03004,2853655
343,2020-03-24 14:30:00,99.018,99.882,98.75026,99.406,1926800
342,2020-03-24 14:45:00,99.406,100.36398,98.82,99.666,1896025
341,2020-03-24 15:00:00,99.676,100.254,98.74,100.254,2291495
340,2020-03-24 15:15:00,100.274,100.676,99.656,100.1649,2741400
339,2020-03-24 15:30:00,100.102,100.97662,99.664,100.546,2582720
338,2020-03-24 15:45:00,100.522,101.94796,100.4,101.663,3678670
337,2020-03-24 16:00:00,101.602,101.63,100.002,100.86,5574910
336,2020-03-24 16:15:00,100.874,101.46,100.2,101.46,344445
335,2020-03-24 16:30:00,101.4,101.8,101.302,101.6,57860
334,2020-03-24 16:45:00,101.572,105.396,101.548,104.8,385935
333,2020-03-24 17:00:00,104.852,104.852,102.998,103.22,584550
332,2020-03-24 17:15:00,103.4,104.0,103.294,103.6,154740
331,2020-03-24 17:30:00,103.678,104.208,103.4,103.6,74595
330,2020-03-24 17:45:00,103.54,103.8,103.2,103.404,61535
329,2020-03-24 18:00:00,103.4,103.8,103.4,103.702,41880
328,2020-03-24 18:15:00,103.792,104.8,103.6,104.71,119830
327,2020-03-24 18:30:00,104.986,106.574,104.648,106.0,185910
326,2020-03-24 18:45:00,106.01,106.01,105.4,105.78998,133115
325,2020-03-24 19:00:00,105.79,106.8,105.79,106.2,139235
324,2020-03-24 19:15:00,106.2,106.2,105.042,105.056,90090
323,2020-03-24 19:30:00,105.23,105.6,103.0,103.422,139895
322,2020-03-24 19:45:00,103.478,103.88,102.26,102.26,87440
321,2020-03-24 20:00:00,102.22,102.4,101.802,101.996,169330
320,2020-03-25 04:15:00,109.6,111.368,107.778,109.0,172515
319,2020-03-25 04:30:00,108.916,110.2,108.916,110.2,93200
318,2020-03-25 04:45:00,110.2,111.178,110.004,110.8,128245
317,2020-03-25 05:00:00,110.702,112.9,110.702,112.646,132935
316,2020-03-25 05:15:00,112.58,113.8,111.8,113.74,128255
315,2020-03-25 05:30:00,113.75,113.8,112.78,113.304,98060
314,2020-03-25 05:45:00,113.6,113.66,112.0,112.0,199010
313,2020-03-25 06:00:00,111.822,112.0,109.5,110.0,226025
312,2020-03-25 06:15:00,110.8,110.8,108.522,108.6,94070
311,2020-03-25 06:30:00,108.6,109.032,106.652,106.844,82925
310,2020-03-25 06:45:00,107.2,107.4,106.588,106.632,110320
309,2020-03-25 07:00:00,106.646,106.646,101.98,102.796,248510
308,2020-03-25 07:15:00,102.624,107.602,102.2,105.78,627450
307,2020-03-25 07:30:00,106.0,106.6,104.578,105.712,340760
306,2020-03-25 07:45:00,105.81,105.986,103.802,105.4,293160
305,2020-03-25 08:00:00,105.388,105.694,103.6,105.4,287205
304,2020-03-25 08:15:00,105.004,107.6,103.04,105.8,568005
303,2020-03-25 08:30:00,105.804,107.0,105.58,106.798,198860
302,2020-03-25 08:45:00,106.4,107.4,106.4,106.842,383115
301,2020-03-25 09:00:00,106.8,110.414,106.602,110.0,549080
300,2020-03-25 09:15:00,110.054,110.8,108.80002,110.504,464840
299,2020-03-25 09:30:00,110.504,110.7,107.80402,109.28,461565
298,2020-03-25 09:45:00,109.05,111.4,106.4,108.03,13032515
297,2020-03-25 10:00:00,107.93416,108.854,102.4,104.044,8988615
296,2020-03-25 10:15:00,104.06238,104.7979,102.222,103.168,5711500
295,2020-03-25 10:30:00,103.25,105.692,103.208,105.102,4733285
294,2020-03-25 10:45:00,105.139,108.201,105.139,106.63158,6783530
293,2020-03-25 11:00:00,106.786,108.378,106.048,108.108,3882370
292,2020-03-25 11:15:00,108.0394,109.131,107.35278,108.2711,4081410
291,2020-03-25 11:30:00,108.203,109.11,106.81836,108.428,3056975
290,2020-03-25 11:45:00,108.5388,109.09314,107.9,108.498,2368845
289,2020-03-25 12:00:00,108.482,108.648,107.705,108.322,2160500
288,2020-03-25 12:15:00,108.328,109.7,108.145,109.232,3200620
287,2020-03-25 12:30:00,109.2,110.8,109.122,110.57088,4670170
286,2020-03-25 12:45:00,110.424,110.529,109.2,109.89,2583840
285,2020-03-25 13:00:00,109.84626,110.505,109.4,109.878,2390300
284,2020-03-25 13:15:00,109.848,109.92726,108.454,108.74754,1878915
283,2020-03-25 13:30:00,108.739,109.798,108.536,108.982,1796000
282,2020-03-25 13:45:00,109.04,109.6,108.506,109.3613,1397295
281,2020-03-25 14:00:00,109.346,109.69,108.15,108.788,1839965
280,2020-03-25 14:15:00,108.7858,108.996,107.0,108.152,2452375
279,2020-03-25 14:30:00,108.258,108.98,107.29,107.73,2419785
278,2020-03-25 14:45:00,107.766,108.78,107.2,108.636,1745315
277,2020-03-25 15:00:00,108.55,110.38,108.5,110.098,3113050
276,2020-03-25 15:15:00,110.1366,110.67926,109.56002,109.82,2773145
275,2020-03-25 15:30:00,109.794,110.1,109.088,109.092,2217010
274,2020-03-25 15:45:00,109.168,110.538,108.96,109.10156,2964100
273,2020-03-25 16:00:00,109.028,109.3,106.68,107.835,5883175
272,2020-03-25 16:15:00,107.85,108.0,107.2,107.3,262120
271,2020-03-25 16:30:00,107.1,107.85,107.024,107.132,85075
270,2020-03-25 16:45:00,107.228,107.56,107.084,107.4,52705
269,2020-03-25 17:00:00,107.85,107.85,107.23,107.244,39215
268,2020-03-25 17:15:00,107.256,107.41,107.24398,107.398,22945
267,2020-03-25 17:30:00,107.388,107.4,107.204,107.4,24760
266,2020-03-25 17:45:00,107.202,107.6,107.202,107.6,8485
265,2020-03-25 18:00:00,107.5,107.6,107.402,107.45,27560
264,2020-03-25 18:15:00,107.41,109.2,107.4,108.348,96670
263,2020-03-25 18:30:00,108.2,108.472,107.776,107.8,47550
262,2020-03-25 18:45:00,107.78,108.85,107.78,108.85,39935
261,2020-03-25 19:00:00,108.71002,108.71002,108.208,108.34,21680
260,2020-03-25 19:15:00,108.36,108.398,107.872,107.982,35030
259,2020-03-25 19:30:00,107.866,108.0,107.4,107.8,45580
258,2020-03-25 19:45:00,107.6,108.022,107.4,107.9,45970
257,2020-03-25 20:00:00,108.022,108.292,107.8,108.002,32675
256,2020-03-26 04:15:00,105.73,106.088,103.988,105.148,30315
255,2020-03-26 04:30:00,105.4,105.66,105.0,105.3,24895
254,2020-03-26 04:45:00,105.292,105.292,103.6,103.798,57085
253,2020-03-26 05:00:00,103.938,104.098,103.8,104.0,36785
252,2020-03-26 05:15:00,104.8,105.0,104.4,104.4,4945
251,2020-03-26 05:30:00,104.7,104.802,104.7,104.802,3425
250,2020-03-26 05:45:00,104.596,104.596,104.596,104.596,1345
249,2020-03-26 06:00:00,105.46,105.46,105.46,105.46,3390
248,2020-03-26 06:15:00,105.53,106.0,105.53,106.0,11325
247,2020-03-26 06:30:00,106.2,107.2,106.2,107.0,33760
246,2020-03-26 06:45:00,107.1,107.588,107.042,107.4,13930
245,2020-03-26 07:00:00,107.008,107.024,106.394,106.396,21680
244,2020-03-26 07:15:00,106.9,107.2,106.126,106.8,87395
243,2020-03-26 07:30:00,106.8,107.188,106.56,106.56,47505
242,2020-03-26 07:45:00,106.52,106.62,106.412,106.5,38625
241,2020-03-26 08:00:00,106.5,106.5,105.62,105.8,52130
240,2020-03-26 08:15:00,106.98,107.2,104.246,104.402,234495
239,2020-03-26 08:30:00,104.202,104.6,103.174,103.2,290130
238,2020-03-26 08:45:00,103.1,106.2,102.776,104.604,424520
237,2020-03-26 09:00:00,104.61,107.4,104.6,107.4,191310
236,2020-03-26 09:15:00,107.5,109.0,106.8,108.492,419980
235,2020-03-26 09:30:00,108.56,109.8,107.7,109.6,358765
234,2020-03-26 09:45:00,109.478,112.0,108.41,109.5052,7970915
233,2020-03-26 10:00:00,109.413,110.6,108.488,110.05624,4794290
232,2020-03-26 10:15:00,110.2,110.96,109.324,110.0,4065560
231,2020-03-26 10:30:00,109.98,110.79,109.2,109.2,3610650
230,2020-03-26 10:45:00,109.222,110.07648,108.044,108.561,3485420
229,2020-03-26 11:00:00,108.5163,109.0,106.842,108.54114,4141245
228,2020-03-26 11:15:00,108.54114,108.8,107.48,107.51698,2424990
227,2020-03-26 11:30:00,107.48088,108.248,107.036,107.494,2221315
226,2020-03-26 11:45:00,107.49,108.6,106.6,108.486,3386825
225,2020-03-26 12:00:00,108.532,108.6,107.47602,107.748,2193760
224,2020-03-26 12:15:00,107.79682,108.0,106.86752,107.03388,2038520
223,2020-03-26 12:30:00,107.082,107.432,106.152,107.232,2559630
222,2020-03-26 12:45:00,107.234,107.324,105.548,106.12654,2577605
221,2020-03-26 13:00:00,106.076,106.438,105.6645,105.8,1972125
220,2020-03-26 13:15:00,105.75,105.924,103.69946,104.20022,3634985
219,2020-03-26 13:30:00,104.214,104.56,103.444,103.693,2954710
218,2020-03-26 13:45:00,103.606,104.198,102.45,103.479,4421395
217,2020-03-26 14:00:00,103.526,103.572,102.638,103.538,2942750
216,2020-03-26 14:15:00,103.592,104.798,103.464,103.636,2946315
215,2020-03-26 14:30:00,103.5227,104.15046,103.12,103.53198,1661600
214,2020-03-26 14:45:00,103.562,104.284,103.2,103.256,1837940
213,2020-03-26 15:00:00,103.204,104.042,103.2,103.984,1733485
212,2020-03-26 15:15:00,103.92,103.994,103.2,103.6,1654835
211,2020-03-26 15:30:00,103.662,105.345,103.4,105.142,2932555
210,2020-03-26 15:45:00,105.15668,105.53,103.3,103.692,3341250
209,2020-03-26 16:00:00,103.624,105.8,103.178,105.61,5432755
208,2020-03-26 16:15:00,105.632,105.8,105.226,105.5,409900
207,2020-03-26 16:30:00,105.5,105.632,105.04,105.2,37045
206,2020-03-26 16:45:00,105.3,105.56,105.26,105.4,26365
205,2020-03-26 17:00:00,105.4,105.5,104.614,104.64,76360
204,2020-03-26 17:15:00,104.62,105.4,104.4,105.298,48390
203,2020-03-26 17:30:00,105.2,105.438,105.2,105.2,33140
202,2020-03-26 17:45:00,105.438,105.438,105.4,105.4,3790
201,2020-03-26 18:00:00,105.3,105.3,105.088,105.26,22985
200,2020-03-26 18:15:00,105.3,105.3,104.8,105.28,35470
199,2020-03-26 18:30:00,105.2,105.4,105.2,105.4,17450
198,2020-03-26 18:45:00,105.5,105.57,105.2,105.2,13140
197,2020-03-26 19:00:00,105.2,105.2,105.0,105.094,21030
196,2020-03-26 19:15:00,105.0,105.0,104.7,104.794,42780
195,2020-03-26 19:30:00,104.7,105.078,104.7,104.978,23665
194,2020-03-26 19:45:00,104.8,105.0,104.7,104.9,19560
193,2020-03-26 20:00:00,105.0,105.4,105.0,105.4,50975
192,2020-03-27 04:15:00,103.592,103.66,103.12,103.4,22810
191,2020-03-27 04:30:00,103.608,103.608,102.6,102.6,19895
190,2020-03-27 04:45:00,102.8,102.96,102.672,102.852,13245
189,2020-03-27 05:00:00,103.054,103.352,103.054,103.104,9715
188,2020-03-27 05:15:00,103.4,103.6,103.0,103.062,18415
187,2020-03-27 05:30:00,103.006,103.016,103.0,103.016,4950
186,2020-03-27 05:45:00,102.606,102.73,102.6,102.73,6210
185,2020-03-27 06:00:00,102.75,102.75,102.4,102.4,27425
184,2020-03-27 06:15:00,102.002,102.196,101.6,101.7,30585
183,2020-03-27 06:30:00,101.62,101.62,101.0,101.588,44070
182,2020-03-27 06:45:00,101.9,102.4,101.9,102.2,30000
181,2020-03-27 07:00:00,101.98,101.98,101.626,101.626,3785
180,2020-03-27 07:15:00,101.79,103.568,101.79,103.2,176180
179,2020-03-27 07:30:00,103.2,103.62,102.0,102.006,114490
178,2020-03-27 07:45:00,101.988,102.2,101.688,102.2,107730
177,2020-03-27 08:00:00,102.37,102.37,101.4,101.4,121815
176,2020-03-27 08:15:00,102.7,103.8,100.94,101.56,265935
175,2020-03-27 08:30:00,101.6,102.784,101.5,102.784,148000
174,2020-03-27 08:45:00,102.79,102.95,102.02,102.02,115280
173,2020-03-27 09:00:00,102.02,102.4,101.652,101.75,145865
172,2020-03-27 09:15:00,101.736,102.29,101.3,101.3,155690
171,2020-03-27 09:30:00,101.38,101.8,101.002,101.2,173090
170,2020-03-27 09:45:00,101.0,102.11,99.55,100.354,7579375
169,2020-03-27 10:00:00,100.4645,100.604,98.806,99.21536,4867525
168,2020-03-27 10:15:00,99.26326,100.5,98.846,100.155,3649080
167,2020-03-27 10:30:00,100.066,100.72,99.504,100.24,2498030
166,2020-03-27 10:45:00,100.024,100.34,99.8,100.028,1761190
165,2020-03-27 11:00:00,100.032,100.2,99.394,99.547,2239260
164,2020-03-27 11:15:00,99.468,100.55,99.458,100.5,1910270
163,2020-03-27 11:30:00,100.5,101.5,100.25,100.6,2608820
162,2020-03-27 11:45:00,100.606,101.0,100.379,100.556,1252860
161,2020-03-27 12:00:00,100.568,100.68138,100.09,100.182,1297215
160,2020-03-27 12:15:00,100.146,100.42366,99.818,100.346,1504515
159,2020-03-27 12:30:00,100.36,100.604,100.038,100.15,1338940
158,2020-03-27 12:45:00,100.164,101.196,100.01478,100.96402,1892030
157,2020-03-27 13:00:00,101.0,101.24,100.728,100.968,1271110
156,2020-03-27 13:15:00,100.99,101.328,100.706,100.852,1327985
155,2020-03-27 13:30:00,100.87,101.226,100.538,100.92022,1138545
154,2020-03-27 13:45:00,100.954,103.288,100.866,101.926,4667355
153,2020-03-27 14:00:00,101.95698,102.71546,101.876,102.18,1758600
152,2020-03-27 14:15:00,102.156,102.268,101.148,101.8,1711965
151,2020-03-27 14:30:00,101.814,102.573,101.799,102.36578,1507635
150,2020-03-27 14:45:00,102.298,103.57748,102.16068,102.56852,2694005
149,2020-03-27 15:00:00,102.456,103.4,102.24,103.17046,1766895
148,2020-03-27 15:15:00,103.174,105.16,102.838,104.54428,3203180
147,2020-03-27 15:30:00,104.8038,104.958,103.0685,103.576,3662560
146,2020-03-27 15:45:00,103.582,104.482,103.004,103.86,3607175
145,2020-03-27 16:00:00,103.752,104.32,102.66,102.912,4758550
144,2020-03-27 16:15:00,102.872,103.134,102.6,103.072,1432420
143,2020-03-27 16:30:00,103.054,103.112,102.7,102.898,187860
142,2020-03-27 16:45:00,102.8,103.084,102.766,102.926,84265
141,2020-03-27 17:00:00,102.998,103.174,102.872,102.872,128355
140,2020-03-27 17:15:00,102.764,102.95,102.6,102.86,26015
139,2020-03-27 17:30:00,102.84,102.87798,102.788,102.822,4165
138,2020-03-27 17:45:00,102.602,102.624,102.6,102.6,11050
137,2020-03-27 18:00:00,102.25,102.3,102.118,102.118,15935
136,2020-03-27 18:15:00,102.0,102.5,102.0,102.3,14955
135,2020-03-27 18:30:00,102.226,102.3,102.2,102.3,11860
134,2020-03-27 18:45:00,102.15,102.3,102.15,102.15,5050
133,2020-03-27 19:00:00,102.15,102.2,102.02,102.02,17125
132,2020-03-27 19:15:00,102.012,102.1,102.012,102.086,4700
131,2020-03-27 19:30:00,102.08,102.08,102.0,102.0,9470
130,2020-03-27 19:45:00,101.9,102.2,101.87,101.94,23440
129,2020-03-27 20:00:00,101.94998,101.94998,101.6,101.8,25360
128,2020-03-30 04:15:00,101.0,102.6,100.2,102.6,27755
127,2020-03-30 04:30:00,102.7,102.76,101.96,102.194,16805
126,2020-03-30 04:45:00,102.4,103.028,102.4,103.028,27645
125,2020-03-30 05:00:00,102.2,102.2,102.102,102.102,3915
124,2020-03-30 05:15:00,102.002,102.4,102.0,102.4,6030
123,2020-03-30 05:30:00,102.2,102.7,102.2,102.6,6915
122,2020-03-30 05:45:00,102.8,102.978,102.8,102.9,6220
121,2020-03-30 06:00:00,102.9,102.9,102.9,102.9,1670
120,2020-03-30 06:15:00,102.8,102.8,102.8,102.8,1490
119,2020-03-30 06:30:00,102.502,102.502,102.502,102.502,1630
118,2020-03-30 06:45:00,102.502,103.28,102.502,103.28,8370
117,2020-03-30 07:00:00,103.158,103.6,103.158,103.5,21130
116,2020-03-30 07:15:00,103.302,103.6,102.0,102.32,179440
115,2020-03-30 07:30:00,102.5,102.612,102.4,102.472,47415
114,2020-03-30 07:45:00,102.442,102.6,101.822,101.822,86660
113,2020-03-30 08:00:00,101.904,102.654,101.904,102.6,61415
112,2020-03-30 08:15:00,102.75398,103.6,102.0,102.188,105655
111,2020-03-30 08:30:00,102.2,102.76,102.15,102.62,44010
110,2020-03-30 08:45:00,102.5946,104.196,102.5946,104.1,164750
109,2020-03-30 09:00:00,104.2,104.28,103.26,104.2,166400
108,2020-03-30 09:15:00,104.25,104.25,103.672,103.82,120710
107,2020-03-30 09:30:00,103.928,103.928,101.954,102.076,193830
106,2020-03-30 09:45:00,102.052,103.16,98.246,99.925,6456200
105,2020-03-30 10:00:00,99.792,101.292,99.082,100.5,3517390
104,2020-03-30 10:15:00,100.498,101.098,99.73,100.438,2429190
103,2020-03-30 10:30:00,100.438,101.002,99.5,99.6,3059350
102,2020-03-30 10:45:00,99.58712,100.9,99.54,100.516,2434265
101,2020-03-30 11:00:00,100.522,100.9,99.81,100.198,1885275
100,2020-03-30 11:15:00,100.156,100.292,99.802,100.12784,1614920
99,2020-03-30 11:30:00,100.1738,100.802,99.664,100.79,2169020
98,2020-03-30 11:45:00,100.8,101.678,100.8,101.49872,2765235
97,2020-03-30 12:00:00,101.466,102.186,101.096,101.953,1846325
96,2020-03-30 12:15:00,101.94,102.73998,101.678,102.16576,2276560
95,2020-03-30 12:30:00,102.16202,103.32942,102.1,102.8,2269010
94,2020-03-30 12:45:00,102.752,102.752,101.538,101.8,1595405
93,2020-03-30 13:00:00,101.8,102.666,101.8,102.57476,1343105
92,2020-03-30 13:15:00,102.572,102.572,101.082,101.25598,1708490
91,2020-03-30 13:30:00,101.26,101.56,100.884,101.168,1347810
90,2020-03-30 13:45:00,101.19,101.652,101.1,101.2,1111200
89,2020-03-30 14:00:00,101.226,102.21886,100.402,100.542,1642500
88,2020-03-30 14:15:00,100.524,100.574,100.0,100.40688,1577445
87,2020-03-30 14:30:00,100.43924,101.194,100.158,101.112,1710645
86,2020-03-30 14:45:00,101.1281,101.51198,100.926,101.396,1435025
85,2020-03-30 15:00:00,101.352,101.632,100.74,101.132,1674955
84,2020-03-30 15:15:00,101.15,101.428,100.632,101.12466,1422315
83,2020-03-30 15:30:00,101.152,101.29,100.2148,100.682,1520475
82,2020-03-30 15:45:00,100.704,100.936,100.3122,100.512,1382655
81,2020-03-30 16:00:00,100.59,100.822,99.98,100.42,3096310
80,2020-03-30 16:15:00,100.426,100.596,100.294,100.294,1889260
79,2020-03-30 16:30:00,100.2,100.356,100.2,100.2,17955
78,2020-03-30 16:45:00,100.2,100.328,100.154,100.328,23110
77,2020-03-30 17:00:00,100.222,100.594,100.222,100.406,283975
76,2020-03-30 17:15:00,100.4,100.4,100.21,100.34,11990
75,2020-03-30 17:30:00,100.376,100.496,100.204,100.496,49725
74,2020-03-30 17:45:00,100.5,100.5,100.4,100.4,4305
73,2020-03-30 18:00:00,100.3,100.3,100.3,100.3,1130
72,2020-03-30 18:15:00,100.2,100.32,100.17,100.32,6710
71,2020-03-30 18:30:00,100.378,100.398,100.16,100.398,11810
70,2020-03-30 18:45:00,100.4,100.436,100.3,100.4,18015
69,2020-03-30 19:00:00,100.4,100.4,100.24,100.24,7290
68,2020-03-30 19:15:00,100.3,100.3,100.3,100.3,1960
67,2020-03-30 19:30:00,100.33,100.398,100.24,100.24,13195
66,2020-03-30 19:45:00,100.498,100.498,100.4,100.4,3520
65,2020-03-30 20:00:00,100.4,100.6,100.4,100.6,24320
64,2020-03-31 04:15:00,101.8,103.2,101.8,102.71,33070
63,2020-03-31 04:30:00,102.71,103.4,102.7,103.4,10395
62,2020-03-31 04:45:00,103.378,104.2,103.378,104.0,33760
61,2020-03-31 05:00:00,103.5,103.78,103.5,103.78,2885
60,2020-03-31 05:15:00,103.644,103.644,103.074,103.5,12305
59,2020-03-31 05:30:00,103.63,103.63,103.63,103.63,6470
58,2020-03-31 05:45:00,103.486,103.486,103.262,103.262,7110
57,2020-03-31 06:00:00,103.25,103.25,102.02,102.598,45220
56,2020-03-31 06:15:00,102.3,102.526,102.052,102.052,8795
55,2020-03-31 06:30:00,101.814,101.924,101.54,101.54,17465
54,2020-03-31 06:45:00,101.44,101.8,101.4,101.8,8865
53,2020-03-31 07:00:00,101.678,101.8,101.678,101.8,4435
52,2020-03-31 07:15:00,101.296,101.502,100.22,100.45,111820
51,2020-03-31 07:30:00,100.432,101.68,100.41,101.2,48390
50,2020-03-31 07:45:00,101.224,101.8,100.7,100.824,60270
49,2020-03-31 08:00:00,100.86,101.4,100.8,101.382,15640
48,2020-03-31 08:15:00,100.253,101.788,99.66,99.678,216405
47,2020-03-31 08:30:00,99.678,100.0,99.4,99.698,148055
46,2020-03-31 08:45:00,99.8,100.426,99.2,99.212,167430
45,2020-03-31 09:00:00,99.212,99.58,99.02,99.466,125010
44,2020-03-31 09:15:00,99.436,99.8,99.212,99.5,277640
43,2020-03-31 09:30:00,99.4,100.37,99.222,100.3,292265
42,2020-03-31 09:45:00,100.25,103.198,99.4,102.22,6123705
41,2020-03-31 10:00:00,102.309,104.21,102.108,103.434,5232830
40,2020-03-31 10:15:00,103.43414,107.918,103.43414,107.348,9455600
39,2020-03-31 10:30:00,107.322,107.34,105.836,106.655,5093665
38,2020-03-31 10:45:00,106.6783,107.14594,105.818,106.228,2866230
37,2020-03-31 11:00:00,106.218,107.086,105.88,106.05,2545085
36,2020-03-31 11:15:00,106.098,106.4,105.302,106.15554,2829365
35,2020-03-31 11:30:00,106.192,106.9,105.828,106.826,1918540
34,2020-03-31 11:45:00,106.87022,107.282,106.25458,106.748,2609240
33,2020-03-31 12:00:00,106.676,107.91198,106.488,107.623,2867720
32,2020-03-31 12:15:00,107.566,108.592,107.112,108.148,3159665
31,2020-03-31 12:30:00,108.062,108.2,106.046,106.698,3386125
30,2020-03-31 12:45:00,106.698,106.76798,105.47,106.488,2634860
29,2020-03-31 13:00:00,106.488,107.022,105.734,105.734,1751900
28,2020-03-31 13:15:00,105.739,106.398,105.402,105.905,1845055
27,2020-03-31 13:30:00,105.864,105.912,104.0253,104.62326,2656430
26,2020-03-31 13:45:00,104.64,105.7427,104.32,105.364,2316750
25,2020-03-31 14:00:00,105.33,106.165,105.07142,106.078,1843535
24,2020-03-31 14:15:00,106.15,106.156,105.354,105.40626,1382070
23,2020-03-31 14:30:00,105.414,105.64,104.91,105.388,1246420
22,2020-03-31 14:45:00,105.4,106.09,104.85,105.64402,1712210
21,2020-03-31 15:00:00,105.706,106.02,105.243,105.69,1326760
20,2020-03-31 15:15:00,105.68386,105.949,104.088,104.442,2091800
19,2020-03-31 15:30:00,104.42292,104.598,101.84,103.004,4464315
18,2020-03-31 15:45:00,102.948,103.96,102.9261,103.6897,2756525
17,2020-03-31 16:00:00,103.714,104.922,102.834,104.896,5279270
16,2020-03-31 16:15:00,104.812,104.812,104.026,104.302,1311990
15,2020-03-31 16:30:00,104.388,104.4,104.25,104.394,24055
14,2020-03-31 16:45:00,104.296,104.36,104.042,104.2,23395
13,2020-03-31 17:00:00,104.198,104.8,104.15,104.386,140645
12,2020-03-31 17:15:00,104.345,104.8,104.2,104.2,130945
11,2020-03-31 17:30:00,104.23,104.25,104.14,104.14,15435
10,2020-03-31 17:45:00,104.13,104.13,103.802,104.0,28935
9,2020-03-31 18:00:00,103.996,104.0,103.996,104.0,5560
8,2020-03-31 18:15:00,103.96,103.96,103.6,103.6,34100
7,2020-03-31 18:30:00,103.55,103.71798,103.518,103.622,8885
6,2020-03-31 18:45:00,103.6,103.6,103.3,103.408,23780
5,2020-03-31 19:00:00,103.422,103.422,103.08,103.1,27770
4,2020-03-31 19:15:00,103.304,103.304,103.01,103.01,11210
3,2020-03-31 19:30:00,103.0,103.2,103.0,103.2,15455
2,2020-03-31 19:45:00,103.2,103.2,103.0,103.2,30245
1,2020-03-31 20:00:00,103.202,103.29,103.0,103.1,65390
0,time,open,high,low,close,volume
